LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12
938,Vector,102,12,Additive0.015,565692,6550,20,4.05826865040499,4.07700820224826,4.08826865040499,,4.00302137690165,4.04525375677584,4.01616105048918,3.94005859602186,3.94637594791561,4.06740969868462,4.03181427144906,3.9642551722876,3.98339788431144,3.93091681138155,3.9132605218394,4.11230910334543
938,Dist L1,102,12,Additive0.015,74140,7698,28,4.05540031824336,4.07700820224826,4.08540031824336,,4.00302137690165,4.04525375677584,4.01616105048918,3.94005859602186,3.94637594791561,4.06740969868462,4.03181427144906,3.9642551722876,3.98339788431144,3.93091681138155,3.9132605218394,4.11230910334543
939,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07698249484663,4.08687789967618,,4.00075266163252,4.04523562324813,4.01591821260578,3.94095127500643,3.94777883821939,4.06812691629294,4.03101193453234,3.96364078684355,3.98282649770946,3.93146050965089,3.91351051161678,4.11112684427618
939,Vector,102,12,Additive0.015,565692,6550,20,4.05826865040499,4.07698249484663,4.08826865040499,,4.00075266163252,4.04523562324813,4.01591821260577,3.94095127500643,3.94777883821939,4.06812691629294,4.03101193453234,3.96364078684355,3.98282649770946,3.93146050965089,3.91351051161678,4.11112684427618
939,Value,102,12,Additive0.015,74142,7705,28,4.05540031824336,4.07698249484663,4.08540031824336,,4.00075266163252,4.04523562324813,4.01591821260577,3.94095127500643,3.94777883821939,4.06812691629294,4.03101193453234,3.96364078684355,3.98282649770946,3.93146050965089,3.91351051161678,4.11112684427618
939,Oracle Vector,102,12,Additive0.015,501228,5805,19,4.05687789967618,4.07698249484663,4.08687789967618,,4.00075266163252,4.04523562324813,4.01591821260577,3.94095127500643,3.94777883821939,4.06812691629294,4.03101193453234,3.96364078684355,3.98282649770946,3.93146050965089,3.91351051161678,4.11112684427618
939,Dist L1,102,12,Additive0.015,74140,7698,28,4.05540031824336,4.07698249484663,4.08540031824336,,4.00075266163252,4.04523562324813,4.01591821260577,3.94095127500643,3.94777883821939,4.06812691629294,4.03101193453234,3.96364078684355,3.98282649770946,3.93146050965089,3.91351051161678,4.11112684427618
940,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07785203726691,4.08687789967618,,3.99978847736864,4.04514322368484,4.01561089127115,3.94223494772317,3.95092567478455,4.07048342405153,4.03208800285997,3.96426008986894,3.98253793557935,3.93274383491873,3.91501135221085,4.11012570018468
940,Vector,102,12,Additive0.015,566100,6555,20,4.05826865040499,4.07785203726691,4.08826865040499,,3.99978847736864,4.04514322368484,4.01561089127115,3.94223494772317,3.95092567478455,4.07048342405153,4.03208800285997,3.96426008986894,3.98253793557935,3.93274383491873,3.91501135221085,4.11012570018468
940,Oracle Vector,102,12,Additive0.015,501636,5810,19,4.05687789967618,4.07785203726691,4.08687789967618,,3.99978847736864,4.04514322368484,4.01561089127115,3.94223494772317,3.95092567478455,4.07048342405153,4.03208800285997,3.96426008986894,3.98253793557935,3.93274383491873,3.91501135221085,4.11012570018468
940,Value,102,12,Additive0.015,74142,7705,28,4.05540031824336,4.07785203726691,4.08540031824336,,3.99978847736864,4.04514322368484,4.01561089127115,3.94223494772317,3.95092567478455,4.07048342405153,4.03208800285997,3.96426008986894,3.98253793557935,3.93274383491873,3.91501135221085,4.11012570018468
940,Dist L1,102,12,Additive0.015,74144,7703,28,4.05540031824336,4.07785203726691,4.08540031824336,,3.99978847736864,4.04514322368484,4.01561089127115,3.94223494772317,3.95092567478455,4.07048342405153,4.03208800285997,3.96426008986894,3.98253793557935,3.93274383491873,3.91501135221085,4.11012570018468
941,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07742391035523,4.08687789967618,,3.99873530913968,4.04359302404772,4.01480887217397,3.94148249701164,3.95071053454807,4.07099951705789,4.03133214176454,3.96370103946802,3.98161436064953,3.93363125602023,3.91541755522658,4.10888080758936
941,Oracle Vector,102,12,Additive0.015,501636,5810,19,4.05687789967618,4.07742391035523,4.08687789967618,,3.99873530913968,4.04359302404772,4.01480887217397,3.94148249701164,3.95071053454807,4.07099951705789,4.03133214176454,3.96370103946802,3.98161436064953,3.93363125602023,3.91541755522658,4.10888080758936
941,Value,102,12,Additive0.015,74142,7705,28,4.05540031824336,4.07742391035523,4.08540031824336,,3.99873530913968,4.04359302404772,4.01480887217397,3.94148249701164,3.95071053454807,4.07099951705789,4.03133214176454,3.96370103946802,3.98161436064953,3.93363125602023,3.91541755522658,4.10888080758936
941,Vector,102,12,Additive0.015,566508,6560,20,4.05826865040499,4.07742391035523,4.08826865040499,,3.99873530913968,4.04359302404772,4.01480887217397,3.94148249701164,3.95071053454807,4.07099951705789,4.03133214176454,3.96370103946802,3.98161436064953,3.93363125602023,3.91541755522658,4.10888080758936
941,Dist L1,102,12,Additive0.015,74148,7708,28,4.05540031824336,4.07742391035523,4.08540031824336,,3.99873530913968,4.04359302404772,4.01480887217397,3.94148249701164,3.95071053454807,4.07099951705789,4.03133214176454,3.96370103946802,3.98161436064953,3.93363125602023,3.91541755522658,4.10888080758936
942,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07704357939838,4.08687789967618,,3.99718293734152,4.0428455400569,4.01419192206376,3.94123933406431,3.95162953290827,4.07186783894468,4.03068909447099,3.96308477823573,3.98080050478404,3.93420917698417,3.91558834483907,4.1082577142721
942,Oracle Vector,102,12,Additive0.015,501636,5810,19,4.05687789967618,4.07704357939838,4.08687789967618,,3.99718293734152,4.0428455400569,4.01419192206376,3.94123933406431,3.95162953290827,4.07186783894468,4.03068909447099,3.96308477823573,3.98080050478404,3.93420917698418,3.91558834483907,4.1082577142721
942,Value,102,12,Additive0.015,74148,7713,28,4.05540031824336,4.07704357939838,4.08540031824336,,3.99718293734152,4.0428455400569,4.01419192206376,3.94123933406431,3.95162953290827,4.07186783894468,4.03068909447099,3.96308477823573,3.98080050478404,3.93420917698418,3.91558834483907,4.1082577142721
942,Vector,102,12,Additive0.015,566508,6560,20,4.05826865040499,4.07704357939838,4.08826865040499,,3.99718293734152,4.0428455400569,4.01419192206376,3.94123933406431,3.95162953290827,4.07186783894468,4.03068909447099,3.96308477823573,3.98080050478404,3.93420917698418,3.91558834483907,4.1082577142721
942,Dist L1,102,12,Additive0.015,74148,7708,28,4.05540031824336,4.07704357939838,4.08540031824336,,3.99718293734152,4.0428455400569,4.01419192206376,3.94123933406431,3.95162953290827,4.07186783894468,4.03068909447099,3.96308477823573,3.98080050478404,3.93420917698418,3.91558834483907,4.1082577142721
943,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07639711270886,4.08687789967618,,3.99562842889552,4.04176889454189,4.0146536165624,3.9404262517895,3.95144453746675,4.07182665998501,4.02958467543656,3.96327290810308,3.97922855606771,3.93398954696631,3.91528078746527,4.10684602176209
943,Oracle Vector,102,12,Additive0.015,502044,5815,19,4.05687789967618,4.07639711270886,4.08687789967618,,3.99562842889552,4.04176889454189,4.0146536165624,3.9404262517895,3.95144453746675,4.07182665998501,4.02958467543656,3.96327290810308,3.97922855606771,3.93398954696631,3.91528078746527,4.10684602176209
943,Vector,102,12,Additive0.015,566508,6560,20,4.05826865040499,4.07639711270886,4.08826865040499,,3.99562842889552,4.04176889454189,4.0146536165624,3.9404262517895,3.95144453746675,4.07182665998501,4.02958467543656,3.96327290810308,3.97922855606771,3.93398954696631,3.91528078746527,4.10684602176209
943,Value,102,12,Additive0.015,74154,7720,28,4.05540031824336,4.07639711270886,4.08540031824336,,3.99562842889552,4.04176889454189,4.0146536165624,3.9404262517895,3.95144453746675,4.07182665998501,4.02958467543656,3.96327290810308,3.97922855606771,3.93398954696631,3.91528078746527,4.10684602176209
943,Dist L1,102,12,Additive0.015,74152,7713,28,4.05540031824336,4.07639711270886,4.08540031824336,,3.99562842889552,4.04176889454189,4.0146536165624,3.9404262517895,3.95144453746675,4.07182665998501,4.02958467543656,3.96327290810308,3.97922855606771,3.93398954696631,3.91528078746527,4.10684602176209
944,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.0758275496634,4.08687789967618,,3.99379674776271,4.04141965068338,4.01317070868422,3.94137643989597,3.95164715099649,4.07174742695556,4.02778756300135,3.96434728354227,3.97814947942901,3.93397624304663,3.91545257810558,4.10608299067533
944,Oracle Vector,102,12,Additive0.015,502044,5815,19,4.05687789967618,4.0758275496634,4.08687789967618,,3.99379674776271,4.04141965068338,4.01317070868422,3.94137643989597,3.95164715099649,4.07174742695556,4.02778756300134,3.96434728354227,3.97814947942901,3.93397624304663,3.91545257810558,4.10608299067533
944,Vector,102,12,Additive0.015,566508,6560,20,4.05826865040499,4.0758275496634,4.08826865040499,,3.99379674776271,4.04141965068338,4.01317070868422,3.94137643989597,3.95164715099649,4.07174742695556,4.02778756300134,3.96434728354227,3.97814947942901,3.93397624304663,3.91545257810558,4.10608299067533
944,Value,102,12,Additive0.015,74154,7720,28,4.05540031824336,4.0758275496634,4.08540031824336,,3.99379674776271,4.04141965068338,4.01317070868422,3.94137643989597,3.95164715099649,4.07174742695556,4.02778756300134,3.96434728354227,3.97814947942901,3.93397624304663,3.91545257810558,4.10608299067533
944,Dist L1,102,12,Additive0.015,74156,7718,28,4.05540031824336,4.0758275496634,4.08540031824336,,3.99379674776271,4.04141965068338,4.01317070868422,3.94137643989597,3.95164715099649,4.07174742695556,4.02778756300134,3.96434728354227,3.97814947942901,3.93397624304663,3.91545257810558,4.10608299067533
945,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07526655089824,4.08687789967618,,3.99333227698872,4.04093750308113,4.01092415708592,3.94249790792157,3.95037490403201,4.07210461332127,4.02546534307312,3.96328508904184,3.97628760172646,3.93395992596615,3.91653275427157,4.10482213569198
945,Oracle Vector,102,12,Additive0.015,502044,5815,19,4.05687789967618,4.07526655089824,4.08687789967618,,3.99333227698872,4.04093750308113,4.01092415708592,3.94249790792157,3.95037490403201,4.07210461332127,4.02546534307312,3.96328508904184,3.97628760172646,3.93395992596615,3.91653275427157,4.10482213569198
945,Value,102,12,Additive0.015,74158,7725,28,4.05540031824336,4.07526655089824,4.08540031824336,,3.99333227698872,4.04093750308113,4.01092415708592,3.94249790792157,3.95037490403201,4.07210461332127,4.02546534307312,3.96328508904184,3.97628760172646,3.93395992596615,3.91653275427157,4.10482213569198
945,Vector,102,12,Additive0.015,566508,6560,20,4.05826865040499,4.07526655089824,4.08826865040499,,3.99333227698872,4.04093750308113,4.01092415708592,3.94249790792157,3.95037490403201,4.07210461332127,4.02546534307312,3.96328508904184,3.97628760172646,3.93395992596615,3.91653275427157,4.10482213569198
945,Dist L1,102,12,Additive0.015,74156,7718,28,4.05540031824336,4.07526655089824,4.08540031824336,,3.99333227698872,4.04093750308113,4.01092415708592,3.94249790792157,3.95037490403201,4.07210461332127,4.02546534307312,3.96328508904184,3.97628760172646,3.93395992596615,3.91653275427157,4.10482213569198
946,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07459600318975,4.08687789967618,,3.99225543778221,4.04083084847632,4.00944497727026,3.94220175577179,3.94936469496999,4.07138669609481,4.02432941870768,3.96219777751419,3.97413281944673,3.93328538848225,3.91539046194297,4.10496796523201
946,Oracle Vector,102,12,Additive0.015,502044,5815,19,4.05687789967618,4.07459600318975,4.08687789967618,,3.99225543778221,4.04083084847632,4.00944497727026,3.94220175577179,3.94936469496999,4.07138669609481,4.02432941870768,3.96219777751419,3.97413281944673,3.93328538848225,3.91539046194297,4.10496796523201
946,Value,102,12,Additive0.015,74158,7725,28,4.05540031824336,4.07459600318975,4.08540031824336,,3.99225543778221,4.04083084847632,4.00944497727026,3.94220175577179,3.94936469496999,4.07138669609481,4.02432941870768,3.96219777751419,3.97413281944673,3.93328538848225,3.91539046194297,4.10496796523201
946,Vector,102,12,Additive0.015,566916,6565,20,4.05826865040499,4.07459600318975,4.08826865040499,,3.99225543778221,4.04083084847632,4.00944497727026,3.94220175577179,3.94936469496999,4.07138669609481,4.02432941870768,3.96219777751419,3.97413281944673,3.93328538848225,3.91539046194297,4.10496796523201
946,Dist L1,102,12,Additive0.015,74160,7723,28,4.05540031824336,4.07459600318975,4.08540031824336,,3.99225543778221,4.04083084847632,4.00944497727026,3.94220175577179,3.94936469496999,4.07138669609481,4.02432941870768,3.96219777751419,3.97413281944673,3.93328538848225,3.91539046194297,4.10496796523201
947,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07413555425805,4.08687789967618,,3.99111150340464,4.04170029966861,4.00811681045307,3.94161155644353,3.9508401149656,4.07132145499059,4.02341968817604,3.96153912010036,3.97297192931754,3.93204521348107,3.91419182977893,4.10492841276617
947,Oracle Vector,102,12,Additive0.015,502452,5820,19,4.05687789967618,4.07413555425805,4.08687789967618,,3.99111150340464,4.04170029966861,4.00811681045307,3.94161155644353,3.9508401149656,4.07132145499059,4.02341968817604,3.96153912010036,3.97297192931754,3.93204521348107,3.91419182977893,4.10492841276617
947,Vector,102,12,Additive0.015,567324,6570,20,4.05826865040499,4.07413555425805,4.08826865040499,,3.99111150340464,4.04170029966861,4.00811681045307,3.94161155644353,3.9508401149656,4.07132145499059,4.02341968817604,3.96153912010036,3.97297192931754,3.93204521348107,3.91419182977893,4.10492841276617
947,Value,102,12,Additive0.015,74162,7730,28,4.05540031824336,4.07413555425805,4.08540031824336,,3.99111150340464,4.04170029966861,4.00811681045307,3.94161155644353,3.9508401149656,4.07132145499059,4.02341968817604,3.96153912010036,3.97297192931754,3.93204521348107,3.91419182977893,4.10492841276617
947,Dist L1,102,12,Additive0.015,74168,7732,28,4.05540031824336,4.07413555425805,4.08540031824336,,3.99111150340464,4.04170029966861,4.00811681045307,3.94161155644353,3.9508401149656,4.07132145499059,4.02341968817604,3.96153912010036,3.97297192931754,3.93204521348107,3.91419182977893,4.10492841276617
948,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07455199911998,4.08687789967618,,3.99175806050584,4.04361844493434,4.00797342148553,3.94321630305534,3.95269378927141,4.07261598767264,4.02274225062983,3.96019006776485,3.9727284469018,3.93143821406525,3.91381739933108,4.10478862469722
948,Oracle Vector,102,12,Additive0.015,502860,5825,19,4.05687789967618,4.07455199911998,4.08687789967618,,3.99175806050584,4.04361844493434,4.00797342148553,3.94321630305534,3.95269378927141,4.07261598767264,4.02274225062983,3.96019006776485,3.9727284469018,3.93143821406525,3.91381739933108,4.10478862469722
948,Vector,102,12,Additive0.015,567324,6570,20,4.05826865040499,4.07455199911998,4.08826865040499,,3.99175806050584,4.04361844493434,4.00797342148553,3.94321630305534,3.95269378927141,4.07261598767264,4.02274225062983,3.96019006776485,3.9727284469018,3.93143821406525,3.91381739933108,4.10478862469722
948,Value,102,12,Additive0.015,74168,7737,28,4.05540031824336,4.07455199911998,4.08540031824336,,3.99175806050584,4.04361844493434,4.00797342148553,3.94321630305534,3.95269378927141,4.07261598767264,4.02274225062983,3.96019006776485,3.9727284469018,3.93143821406525,3.91381739933108,4.10478862469722
948,Dist L1,102,12,Additive0.015,74168,7732,28,4.05540031824336,4.07455199911998,4.08540031824336,,3.99175806050584,4.04361844493434,4.00797342148553,3.94321630305534,3.95269378927141,4.07261598767264,4.02274225062983,3.96019006776485,3.9727284469018,3.93143821406525,3.91381739933108,4.10478862469722
949,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07368348817323,4.08687789967618,,3.99034252134327,4.04236684628513,4.00658552879771,3.94251131692689,3.95256325441321,4.07195183029701,4.02087452223608,3.95881721896925,3.97130335099957,3.92966019071962,3.91318831959226,4.10470954459934
949,Vector,102,12,Additive0.015,567324,6570,20,4.05826865040499,4.07368348817323,4.08826865040499,,3.99034252134327,4.04236684628513,4.00658552879771,3.94251131692689,3.95256325441321,4.07195183029701,4.02087452223608,3.95881721896925,3.97130335099957,3.92966019071962,3.91318831959226,4.10470954459934
949,Oracle Vector,102,12,Additive0.015,503472,5832,19,4.05687789967618,4.07368348817323,4.08687789967618,,3.99034252134327,4.04236684628513,4.00658552879771,3.94251131692689,3.95256325441321,4.07195183029701,4.02087452223608,3.95881721896925,3.97130335099957,3.92966019071962,3.91318831959226,4.10470954459934
949,Value,102,12,Additive0.015,74174,7744,28,4.05540031824336,4.07368348817323,4.08540031824336,,3.99034252134327,4.04236684628513,4.00658552879771,3.94251131692689,3.95256325441321,4.07195183029701,4.02087452223608,3.95881721896925,3.97130335099957,3.92966019071962,3.91318831959226,4.10470954459934
949,Dist L1,102,12,Additive0.015,74174,7739,28,4.05540031824336,4.07368348817323,4.08540031824336,,3.99034252134327,4.04236684628513,4.00658552879771,3.94251131692689,3.95256325441321,4.07195183029701,4.02087452223608,3.95881721896925,3.97130335099957,3.92966019071962,3.91318831959226,4.10470954459934
950,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07355983957095,4.08687789967618,,3.99099347700025,4.04201589782838,4.00720785185391,3.94206902966111,3.9543725898946,4.0716714576845,4.02167964784152,3.95710108127498,3.97017559031464,3.92843615435459,3.91259290051576,4.1039119853017
950,Oracle Vector,102,12,Additive0.015,503472,5832,19,4.05687789967618,4.07355983957095,4.08687789967618,,3.99099347700025,4.04201589782838,4.00720785185391,3.94206902966111,3.9543725898946,4.0716714576845,4.02167964784152,3.95710108127498,3.97017559031464,3.92843615435459,3.91259290051576,4.1039119853017
950,Value,102,12,Additive0.015,74184,7757,28,4.05540031824336,4.07355983957095,4.08540031824336,,3.99099347700025,4.04201589782838,4.00720785185391,3.94206902966111,3.9543725898946,4.0716714576845,4.02167964784152,3.95710108127498,3.97017559031464,3.92843615435459,3.91259290051576,4.1039119853017
950,Vector,102,12,Additive0.015,568140,6580,20,4.05826865040499,4.07355983957095,4.08826865040499,,3.99099347700025,4.04201589782838,4.00720785185391,3.94206902966111,3.9543725898946,4.0716714576845,4.02167964784152,3.95710108127498,3.97017559031464,3.92843615435459,3.91259290051576,4.1039119853017
950,Dist L1,102,12,Additive0.015,74180,7746,28,4.05540031824336,4.07355983957095,4.08540031824336,,3.99099347700025,4.04201589782838,4.00720785185391,3.94206902966111,3.9543725898946,4.0716714576845,4.02167964784152,3.95710108127498,3.97017559031464,3.92843615435459,3.91259290051576,4.1039119853017
951,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07225098871799,4.08687789967618,,3.98946874124143,4.04022758009064,4.00699892262788,3.94118483375487,3.95459310854435,4.07057248271584,4.02172545417069,3.95535551454505,3.96864634424982,3.92713781610391,3.91182257028539,4.10265276846916
951,Oracle Vector,102,12,Additive0.015,503880,5837,19,4.05687789967618,4.07225098871799,4.08687789967618,,3.98946874124143,4.04022758009064,4.00699892262788,3.94118483375487,3.95459310854435,4.07057248271584,4.02172545417069,3.95535551454505,3.96864634424982,3.92713781610391,3.91182257028539,4.10265276846916
951,Vector,102,12,Additive0.015,568548,6585,20,4.05826865040499,4.07225098871799,4.08826865040499,,3.98946874124143,4.04022758009064,4.00699892262788,3.94118483375487,3.95459310854435,4.07057248271584,4.02172545417069,3.95535551454505,3.96864634424982,3.92713781610391,3.91182257028539,4.10265276846916
951,Value,102,12,Additive0.015,74192,7766,28,4.05540031824336,4.07225098871799,4.08540031824336,,3.98946874124143,4.04022758009064,4.00699892262788,3.94118483375487,3.95459310854435,4.07057248271584,4.02172545417069,3.95535551454505,3.96864634424982,3.92713781610391,3.91182257028539,4.10265276846916
951,Dist L1,102,12,Additive0.015,74186,7753,28,4.05540031824336,4.07225098871799,4.08540031824336,,3.98946874124143,4.04022758009064,4.00699892262788,3.94118483375487,3.95459310854435,4.07057248271584,4.02172545417069,3.95535551454505,3.96864634424982,3.92713781610391,3.91182257028539,4.10265276846916
952,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07208010095587,4.08687789967618,,3.9874551527518,4.03869983025451,4.00633595239348,3.943122756795,3.95648570933975,4.07090181153416,4.0234241437083,3.95738796997535,3.97083876793174,3.93003403427145,3.91415648932289,4.1051573822768
952,Oracle Vector,102,12,Additive0.015,504492,5844,19,4.05687789967618,4.07208010095587,4.08687789967618,,3.9874551527518,4.03869983025451,4.00633595239348,3.943122756795,3.95648570933975,4.07090181153416,4.0234241437083,3.95738796997535,3.97083876793174,3.93003403427145,3.91415648932289,4.1051573822768
952,Value,102,12,Additive0.015,74202,7778,28,4.05540031824336,4.07208010095587,4.08540031824336,,3.9874551527518,4.03869983025451,4.00633595239348,3.943122756795,3.95648570933975,4.07090181153416,4.0234241437083,3.95738796997535,3.97083876793174,3.93003403427145,3.91415648932289,4.1051573822768
952,Vector,102,12,Additive0.015,568956,6590,20,4.05826865040499,4.07208010095587,4.08826865040499,,3.9874551527518,4.03869983025451,4.00633595239348,3.943122756795,3.95648570933975,4.07090181153416,4.0234241437083,3.95738796997535,3.97083876793174,3.93003403427145,3.91415648932289,4.1051573822768
952,Dist L1,102,12,Additive0.015,74192,7760,28,4.05540031824336,4.07208010095587,4.08540031824336,,3.9874551527518,4.03869983025451,4.00633595239348,3.943122756795,3.95648570933975,4.07090181153416,4.0234241437083,3.95738796997535,3.97083876793174,3.93003403427145,3.91415648932289,4.1051573822768
953,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.07077884901351,4.08687789967618,,3.98699395672119,4.03761624764658,4.00471962781478,3.94335906453549,3.95538530168245,4.06960609431303,4.02221870414369,3.95600075671629,3.96955581767413,3.92978320056012,3.91299916552307,4.10546593767234
953,Oracle Vector,102,12,Additive0.015,505104,5851,19,4.05687789967618,4.07077884901351,4.08687789967618,,3.98699395672119,4.03761624764658,4.00471962781479,3.94335906453549,3.95538530168245,4.06960609431303,4.02221870414369,3.95600075671629,3.96955581767413,3.92978320056012,3.91299916552307,4.10546593767234
953,Value,102,12,Additive0.015,74222,7802,28,4.05540031824336,4.07077884901351,4.08540031824336,,3.98699395672119,4.03761624764658,4.00471962781479,3.94335906453549,3.95538530168245,4.06960609431303,4.02221870414369,3.95600075671629,3.96955581767413,3.92978320056012,3.91299916552307,4.10546593767234
953,Vector,102,12,Additive0.015,569568,6597,20,4.05826865040499,4.07077884901351,4.08826865040499,,3.98699395672119,4.03761624764658,4.00471962781479,3.94335906453549,3.95538530168245,4.06960609431303,4.02221870414369,3.95600075671629,3.96955581767413,3.92978320056012,3.91299916552307,4.10546593767234
953,Dist L1,102,12,Additive0.015,74204,7774,28,4.05540031824336,4.07077884901351,4.08540031824336,,3.98699395672119,4.03761624764658,4.00471962781479,3.94335906453549,3.95538530168245,4.06960609431303,4.02221870414369,3.95600075671629,3.96955581767413,3.92978320056012,3.91299916552307,4.10546593767234
954,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.06898540906949,4.08687789967618,,3.98525158520191,4.03630728827254,4.00196271675069,3.94158774313205,3.95269163076515,4.06920874393751,4.0203718607457,3.95502855930439,3.96818922459604,3.92955426274823,3.91267535124595,4.105742407353
954,Value,102,12,Additive0.015,74236,7819,28,4.05540031824336,4.06898540906949,4.08540031824336,,3.98525158520191,4.03630728827254,4.00196271675069,3.94158774313205,3.95269163076515,4.06920874393751,4.0203718607457,3.95502855930439,3.96818922459604,3.92955426274823,3.91267535124595,4.105742407353
954,Oracle Vector,102,12,Additive0.015,505716,5858,19,4.05687789967618,4.06898540906949,4.08687789967618,,3.98525158520191,4.03630728827254,4.00196271675069,3.94158774313205,3.95269163076515,4.06920874393751,4.0203718607457,3.95502855930439,3.96818922459604,3.92955426274823,3.91267535124595,4.105742407353
954,Vector,102,12,Additive0.015,570384,6606,20,4.05826865040499,4.06898540906949,4.08826865040499,,3.98525158520191,4.03630728827254,4.00196271675069,3.94158774313205,3.95269163076515,4.06920874393751,4.0203718607457,3.95502855930439,3.96818922459604,3.92955426274823,3.91267535124595,4.105742407353
954,Dist L1,102,12,Additive0.015,74214,7787,28,4.05540031824336,4.06898540906949,4.08540031824336,,3.98525158520191,4.03630728827254,4.00196271675069,3.94158774313205,3.95269163076515,4.06920874393751,4.0203718607457,3.95502855930439,3.96818922459604,3.92955426274823,3.91267535124595,4.105742407353
955,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.06724023123089,4.08687789967618,,3.98450267569616,4.03557587614288,3.99990897043774,3.94053257643893,3.95274174657126,4.06859328277988,4.01878232928383,3.95253332104987,3.96693111328527,3.92672094438096,3.91263658105594,4.10527411348295
955,Oracle Vector,102,12,Additive0.015,506532,5867,19,4.05687789967618,4.06724023123089,4.08687789967618,,3.98450267569616,4.03557587614288,3.99990897043774,3.94053257643893,3.95274174657126,4.06859328277988,4.01878232928383,3.95253332104987,3.96693111328527,3.92672094438096,3.91263658105594,4.10527411348295
955,Value,102,12,Additive0.015,74254,7841,28,4.05540031824336,4.06724023123089,4.08540031824336,,3.98450267569616,4.03557587614288,3.99990897043774,3.94053257643893,3.95274174657126,4.06859328277988,4.01878232928383,3.95253332104987,3.96693111328527,3.92672094438096,3.91263658105594,4.10527411348295
955,Vector,102,12,Additive0.015,571200,6615,20,4.05826865040499,4.06724023123089,4.08826865040499,,3.98450267569616,4.03557587614288,3.99990897043774,3.94053257643893,3.95274174657126,4.06859328277988,4.01878232928383,3.95253332104987,3.96693111328527,3.92672094438096,3.91263658105594,4.10527411348295
955,Dist L1,102,12,Additive0.015,74230,7805,28,4.05540031824336,4.06724023123089,4.08540031824336,,3.98450267569616,4.03557587614288,3.99990897043774,3.94053257643893,3.95274174657126,4.06859328277988,4.01878232928383,3.95253332104987,3.96693111328527,3.92672094438096,3.91263658105594,4.10527411348295
956,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.06487298084691,4.08687789967618,,3.98162314586406,4.03275625048675,3.99830940170252,3.93868402711183,3.95084273378038,4.06799621993201,4.01687453484445,3.9495562786556,3.96551510989978,3.92498417779229,3.91275434595945,4.10362961091605
956,Oracle Vector,102,12,Additive0.015,506532,5867,19,4.05687789967618,4.06487298084691,4.08687789967618,,3.98162314586406,4.03275625048675,3.99830940170252,3.93868402711183,3.95084273378038,4.06799621993201,4.01687453484445,3.9495562786556,3.96551510989978,3.92498417779229,3.91275434595945,4.10362961091605
956,Vector,102,12,Additive0.015,572832,6632,20,4.05826865040499,4.06487298084691,4.08826865040499,,3.98162314586406,4.03275625048675,3.99830940170252,3.93868402711183,3.95084273378038,4.06799621993201,4.01687453484445,3.9495562786556,3.96551510989978,3.92498417779229,3.91275434595945,4.10362961091605
956,Value,102,12,Additive0.015,76714,7891,29,4.04987298084691,4.06487298084691,4.07987298084691,,3.98162314586406,4.03275625048675,3.99830940170252,3.93868402711183,3.95084273378038,4.06799621993201,4.01687453484445,3.9495562786556,3.96551510989978,3.92498417779229,3.91275434595945,4.10362961091605
956,Dist L1,102,12,Additive0.015,76690,7855,29,4.04987298084691,4.06487298084691,4.07987298084691,,3.98162314586406,4.03275625048675,3.99830940170252,3.93868402711183,3.95084273378038,4.06799621993201,4.01687453484445,3.9495562786556,3.96551510989978,3.92498417779229,3.91275434595945,4.10362961091605
957,Oracle,102,12,Additive0.015,39168,384,16,4.05687789967618,4.06418229831817,4.08687789967618,,3.98324968051572,4.03303332575754,3.99654547797568,3.93901385423823,3.94954824131022,4.06866409319091,4.01643113612177,3.94818107018594,3.96466571435102,3.92529395671304,3.91159786047171,4.10256510576339
957,Oracle Vector,102,12,Additive0.015,507348,5876,19,4.05687789967618,4.06418229831817,4.08687789967618,,3.98324968051572,4.03303332575754,3.99654547797568,3.93901385423823,3.94954824131022,4.06866409319091,4.01643113612177,3.94818107018594,3.96466571435102,3.92529395671304,3.91159786047171,4.10256510576339
